horizon,secid,param_id,fold_id,train_rows,validation_rows,validation_first_date,validation_last_date,max_depth,min_samples_leaf,max_thresholds,normalize_etc,accuracy,balanced_accuracy,precision_up,recall_up,f1_up,true_positive_share,predicted_positive_share,tp,tn,fp,fn
5,RTSI,49,1,1499.0,247.0,2021-03-05,2022-02-21,2,50,16,True,0.5425101214574899,0.5,0.5425101214574899,1.0,0.7034120734908137,0.5425101214574899,1.0,134.0,0.0,113.0,0.0
5,RTSI,49,2,2003.0,186.0,2023-03-28,2023-12-15,2,50,16,True,0.5698924731182796,0.5,0.5698924731182796,1.0,0.7260273972602741,0.5698924731182796,1.0,106.0,0.0,80.0,0.0
5,RTSI,49,mean,,,,,2,50,16,True,0.5705309593255263,0.5,,,,,,,,,
5,RTSI,50,0,995.0,247.0,2019-03-04,2020-02-25,3,20,16,True,0.5991902834008097,0.5,0.5991902834008097,1.0,0.7493670886075949,0.5991902834008097,1.0,148.0,0.0,99.0,0.0
5,RTSI,50,1,1499.0,247.0,2021-03-05,2022-02-21,3,20,16,True,0.5425101214574899,0.5,0.5425101214574899,1.0,0.7034120734908137,0.5425101214574899,1.0,134.0,0.0,113.0,0.0
5,RTSI,50,2,2003.0,186.0,2023-03-28,2023-12-15,3,20,16,True,0.5698924731182796,0.5,0.5698924731182796,1.0,0.7260273972602741,0.5698924731182796,1.0,106.0,0.0,80.0,0.0
5,RTSI,50,mean,,,,,3,20,16,True,0.5705309593255263,0.5,,,,,,,,,
5,RTSI,51,0,995.0,247.0,2019-03-04,2020-02-25,3,50,16,True,0.5991902834008097,0.5,0.5991902834008097,1.0,0.7493670886075949,0.5991902834008097,1.0,148.0,0.0,99.0,0.0
5,RTSI,51,1,1499.0,247.0,2021-03-05,2022-02-21,3,50,16,True,0.5425101214574899,0.5,0.5425101214574899,1.0,0.7034120734908137,0.5425101214574899,1.0,134.0,0.0,113.0,0.0
5,RTSI,51,2,2003.0,186.0,2023-03-28,2023-12-15,3,50,16,True,0.5698924731182796,0.5,0.5698924731182796,1.0,0.7260273972602741,0.5698924731182796,1.0,106.0,0.0,80.0,0.0
5,RTSI,51,mean,,,,,3,50,16,True,0.5705309593255263,0.5,,,,,,,,,
